,ID,checkpoints,started,time taken,grade,semester
2291,93871,6,2021-10-06 16:02:00,22 mins 7 secs,1,Fa21 - 002
2292,90795,6,2021-10-07 09:48:00,6 mins 8 secs,0,Fa21 - 002
2293,31846,6,2021-10-08 11:19:00,18 mins 42 secs,1,Fa21 - 002
2294,93570,6,2021-10-08 18:49:00,24 mins 38 secs,1,Fa21 - 002
2295,59566,6,2021-10-09 03:05:00,23 mins 33 secs,0,Fa21 - 002
2296,60320,6,2021-10-10 12:44:00,1 hour,0,Fa21 - 002
2297,27689,6,2021-10-10 12:44:00,17 mins 7 secs,1,Fa21 - 002
2298,52262,6,2021-10-10 16:59:00,13 mins 59 secs,1,Fa21 - 002
2299,82536,6,2021-10-10 17:33:00,29 mins 16 secs,1,Fa21 - 002
2300,88774,6,2021-10-10 19:24:00,12 mins 24 secs,0,Fa21 - 002
2301,69983,6,2021-10-10 19:45:00,8 mins 55 secs,1,Fa21 - 002
2302,20020,6,2021-10-10 21:23:00,15 mins 34 secs,1,Fa21 - 002
2303,31208,6,2021-10-10 21:30:00,23 mins 36 secs,0,Fa21 - 002
2304,96812,6,2021-10-11 10:27:00,6 mins 42 secs,1,Fa21 - 002
2305,12461,6,2021-10-11 13:35:00,14 mins 1 sec,0,Fa21 - 002
2306,84281,6,2021-10-11 18:06:00,47 mins 7 secs,1,Fa21 - 002
2307,48825,6,2021-10-11 18:07:00,23 mins 44 secs,1,Fa21 - 002
2308,30574,6,2021-10-11 18:43:00,50 mins 35 secs,1,Fa21 - 002
2309,22902,6,2021-10-11 19:44:00,8 mins 10 secs,1,Fa21 - 002
2310,93335,6,2021-10-11 19:53:00,52 mins 12 secs,1,Fa21 - 002
2311,75538,6,2021-10-11 20:49:00,18 mins 26 secs,0,Fa21 - 002
2312,80450,6,2021-10-11 20:53:00,24 mins 23 secs,1,Fa21 - 002
2313,80427,6,2021-10-11 21:49:00,19 mins 31 secs,0,Fa21 - 002
2314,80726,6,2021-10-11 22:35:00,26 mins 50 secs,0,Fa21 - 002
2315,16973,6,2021-10-11 23:00:00,20 mins 7 secs,0,Fa21 - 002
2316,31208,6,2021-10-13 18:24:00,12 mins 43 secs,0,Fa21 - 002
2317,14313,6,2021-10-19 16:55:00,8 mins 25 secs,1,Fa21 - 002
2318,31208,6,2021-10-21 20:50:00,4 mins 57 secs,1,Fa21 - 002
2319,59566,6,2021-10-23 14:00:00,8 mins 42 secs,1,Fa21 - 002
2320,60320,6,2021-12-01 00:11:00,10 mins 20 secs,1,Fa21 - 002
2321,75538,6,2021-12-08 13:02:00,24 mins 51 secs,1,Fa21 - 002
2322,80726,6,2021-12-09 21:57:00,8 mins 2 secs,0,Fa21 - 002
2323,90795,6,2021-12-15 14:44:00,24 mins 55 secs,1,Fa21 - 002
2324,12461,6,2021-12-16 12:10:00,16 mins 6 secs,1,Fa21 - 002
2325,88774,6,2021-12-16 14:05:00,21 mins 16 secs,1,Fa21 - 002
2326,80427,6,2021-12-18 03:37:00,16 mins 8 secs,1,Fa21 - 002
2327,80726,7,-,-,0,Fa21 - 002
2328,16240,7,-,-,0,Fa21 - 002
2329,18744,7,-,-,0,Fa21 - 002
2330,93221,7,-,-,0,Fa21 - 002
2331,36276,7,-,-,0,Fa21 - 002
2332,68864,7,-,-,0,Fa21 - 002
2333,16973,7,-,-,0,Fa21 - 002
2334,74894,7,-,-,0,Fa21 - 002
2335,93871,7,2021-10-07 13:11:00,33 mins 43 secs,1,Fa21 - 002
2336,87728,7,2021-10-07 22:36:00,7 mins 53 secs,1,Fa21 - 002
2337,27689,7,2021-10-10 13:04:00,35 mins 55 secs,1,Fa21 - 002
2338,60320,7,2021-10-10 13:05:00,1 hour,1,Fa21 - 002
2339,69983,7,2021-10-10 19:56:00,5 mins 4 secs,1,Fa21 - 002
2340,80450,7,2021-10-11 21:19:00,13 mins 46 secs,1,Fa21 - 002
2341,90795,7,2021-10-12 09:41:00,8 mins 23 secs,0,Fa21 - 002
2342,95538,7,2021-10-12 09:54:00,34 mins 49 secs,1,Fa21 - 002
2343,31846,7,2021-10-12 12:02:00,23 mins 34 secs,1,Fa21 - 002
2344,72329,7,2021-10-13 15:40:00,11 mins 33 secs,0,Fa21 - 002
2345,93335,7,2021-10-13 17:36:00,48 mins 25 secs,1,Fa21 - 002
2346,31208,7,2021-10-13 21:08:00,21 mins 45 secs,1,Fa21 - 002
2347,12461,7,2021-10-13 21:28:00,21 mins 15 secs,1,Fa21 - 002
2348,59566,7,2021-10-14 01:01:00,34 mins 51 secs,1,Fa21 - 002
2349,30574,7,2021-10-14 17:34:00,22 mins 48 secs,1,Fa21 - 002
2350,82536,7,2021-10-14 18:34:00,35 mins 21 secs,0,Fa21 - 002
2351,75538,7,2021-10-14 18:50:00,29 mins 56 secs,1,Fa21 - 002
2352,52262,7,2021-10-14 18:52:00,30 mins 43 secs,0,Fa21 - 002
2353,84281,7,2021-10-14 19:53:00,21 mins 10 secs,1,Fa21 - 002
2354,22902,7,2021-10-14 20:38:00,16 mins 5 secs,1,Fa21 - 002
2355,20020,7,2021-10-14 20:44:00,6 mins 18 secs,1,Fa21 - 002
2356,93570,7,2021-10-14 21:17:00,19 mins 38 secs,1,Fa21 - 002
2357,88774,7,2021-10-14 21:28:00,48 mins 23 secs,0,Fa21 - 002
2358,48825,7,2021-10-14 23:21:00,23 mins,1,Fa21 - 002
2359,80427,7,2021-10-16 16:43:00,24 mins 20 secs,0,Fa21 - 002
2360,14313,7,2021-10-19 17:05:00,18 mins 19 secs,1,Fa21 - 002
2361,72329,7,2021-10-21 12:57:00,6 mins 20 secs,0,Fa21 - 002
2362,72329,7,2021-10-27 15:04:00,5 mins 28 secs,0,Fa21 - 002
2363,96812,7,2021-11-01 16:30:00,20 mins 28 secs,0,Fa21 - 002
2364,52262,7,2021-11-17 22:33:00,16 mins 56 secs,1,Fa21 - 002
2365,72329,7,2021-11-18 16:01:00,26 mins 20 secs,0,Fa21 - 002
2366,72329,7,2021-12-01 16:34:00,22 mins 24 secs,0,Fa21 - 002
2367,72329,7,2021-12-09 11:18:00,11 mins 8 secs,1,Fa21 - 002
2368,82536,7,2021-12-10 18:34:00,12 mins 28 secs,1,Fa21 - 002
2369,96812,7,2021-12-13 13:30:00,10 mins 35 secs,0,Fa21 - 002
2370,90795,7,2021-12-15 15:40:00,52 mins 20 secs,0,Fa21 - 002
2371,80427,7,2021-12-18 03:55:00,16 mins 12 secs,1,Fa21 - 002
2372,88774,7,2021-12-19 22:10:00,16 mins 23 secs,1,Fa21 - 002
2373,74894,8,-,-,0,Fa21 - 002
2374,93221,8,-,-,0,Fa21 - 002
2375,36276,8,-,-,0,Fa21 - 002
2376,18744,8,-,-,0,Fa21 - 002
2377,16240,8,-,-,0,Fa21 - 002
2378,16973,8,-,-,0,Fa21 - 002
2379,68864,8,-,-,0,Fa21 - 002
2380,90795,8,2021-10-12 09:50:00,8 mins 57 secs,1,Fa21 - 002
2381,93871,8,2021-10-14 08:29:00,14 mins 7 secs,1,Fa21 - 002
2382,87728,8,2021-10-15 23:24:00,6 mins 13 secs,1,Fa21 - 002
2383,69983,8,2021-10-16 13:07:00,4 mins 10 secs,1,Fa21 - 002
2384,93570,8,2021-10-16 19:14:00,12 mins 33 secs,1,Fa21 - 002
2385,88774,8,2021-10-17 14:07:00,6 mins 20 secs,1,Fa21 - 002
2386,27689,8,2021-10-17 14:41:00,18 mins 43 secs,1,Fa21 - 002
2387,60320,8,2021-10-17 14:41:00,20 mins 4 secs,1,Fa21 - 002
2388,20020,8,2021-10-17 20:29:00,8 mins 15 secs,1,Fa21 - 002
2389,31208,8,2021-10-17 21:49:00,10 mins 8 secs,1,Fa21 - 002
2390,59566,8,2021-10-18 12:01:00,7 mins,1,Fa21 - 002
2391,31846,8,2021-10-18 12:10:00,6 mins 23 secs,1,Fa21 - 002
2392,96812,8,2021-10-18 13:49:00,11 mins 32 secs,1,Fa21 - 002
2393,95538,8,2021-10-18 14:56:00,3 mins 52 secs,1,Fa21 - 002
2394,72329,8,2021-10-18 15:54:00,21 mins 30 secs,1,Fa21 - 002
2395,12461,8,2021-10-18 18:26:00,4 mins 15 secs,1,Fa21 - 002
2396,30574,8,2021-10-18 18:57:00,7 mins 36 secs,1,Fa21 - 002
2397,80726,8,2021-10-19 00:45:00,5 mins 55 secs,0,Fa21 - 002
2398,52262,8,2021-10-19 09:14:00,17 mins 54 secs,1,Fa21 - 002
2399,14313,8,2021-10-19 17:37:00,4 mins 19 secs,1,Fa21 - 002
2400,82536,8,2021-10-19 17:48:00,6 mins 23 secs,1,Fa21 - 002
2401,84281,8,2021-10-19 18:44:00,20 mins 9 secs,1,Fa21 - 002
2402,93335,8,2021-10-19 19:23:00,12 mins 34 secs,1,Fa21 - 002
2403,48825,8,2021-10-19 20:29:00,10 mins 36 secs,1,Fa21 - 002
2404,80427,8,2021-10-19 20:36:00,8 mins 14 secs,0,Fa21 - 002
2405,80450,8,2021-10-19 20:40:00,10 mins,1,Fa21 - 002
2406,75538,8,2021-10-19 21:11:00,7 mins 8 secs,0,Fa21 - 002
2407,22902,8,2021-10-19 22:32:00,2 mins 22 secs,1,Fa21 - 002
2408,80427,8,2021-11-05 16:29:00,11 mins,1,Fa21 - 002
2409,80726,8,2021-12-09 21:46:00,5 mins 34 secs,1,Fa21 - 002
2410,75538,8,2021-12-12 15:51:00,21 mins 13 secs,1,Fa21 - 002
2411,68864,9,-,-,0,Fa21 - 002
2412,74894,9,-,-,0,Fa21 - 002
2413,93221,9,-,-,0,Fa21 - 002
2414,36276,9,-,-,0,Fa21 - 002
2415,16240,9,-,-,0,Fa21 - 002
2416,18744,9,-,-,0,Fa21 - 002
2417,16973,9,-,-,0,Fa21 - 002
2418,87728,9,2021-10-19 23:12:00,5 mins 52 secs,1,Fa21 - 002
2419,31208,9,2021-10-20 09:11:00,6 mins 41 secs,1,Fa21 - 002
2420,93871,9,2021-10-20 10:32:00,8 mins 54 secs,1,Fa21 - 002
2421,90795,9,2021-10-20 16:38:00,9 mins 43 secs,1,Fa21 - 002
2422,72329,9,2021-10-21 13:03:00,1 hour,1,Fa21 - 002
2423,31846,9,2021-10-22 11:22:00,7 mins 23 secs,1,Fa21 - 002
2424,95538,9,2021-10-25 16:55:00,3 mins 23 secs,1,Fa21 - 002
2425,69983,9,2021-10-25 17:19:00,4 mins 17 secs,1,Fa21 - 002
2426,20020,9,2021-10-26 14:59:00,4 mins 16 secs,1,Fa21 - 002
2427,27689,9,2021-10-26 15:40:00,10 mins 35 secs,1,Fa21 - 002
2428,60320,9,2021-10-26 15:40:00,9 mins 52 secs,1,Fa21 - 002
2429,14313,9,2021-10-26 20:51:00,5 mins 39 secs,1,Fa21 - 002
2430,80726,9,2021-10-26 22:38:00,20 mins 10 secs,1,Fa21 - 002
2431,96812,9,2021-10-27 09:40:00,5 mins 43 secs,1,Fa21 - 002
2432,59566,9,2021-10-27 14:20:00,18 mins 4 secs,1,Fa21 - 002
2433,82536,9,2021-10-27 15:29:00,7 mins 48 secs,1,Fa21 - 002
2434,93335,9,2021-10-27 16:03:00,7 mins 58 secs,1,Fa21 - 002
2435,84281,9,2021-10-27 16:09:00,6 mins 1 sec,1,Fa21 - 002
2436,75538,9,2021-10-27 17:41:00,24 mins 2 secs,1,Fa21 - 002
2437,30574,9,2021-10-27 17:58:00,12 mins 18 secs,1,Fa21 - 002
2438,48825,9,2021-10-27 18:19:00,23 mins 54 secs,1,Fa21 - 002
2439,80450,9,2021-10-27 20:01:00,6 mins 36 secs,1,Fa21 - 002
2440,52262,9,2021-10-27 20:42:00,14 mins 39 secs,0,Fa21 - 002
2441,12461,9,2021-10-27 21:11:00,6 mins 5 secs,1,Fa21 - 002
2442,93570,9,2021-10-27 21:12:00,5 mins 19 secs,1,Fa21 - 002
2443,88774,9,2021-10-27 21:24:00,4 mins 3 secs,1,Fa21 - 002
2444,22902,9,2021-10-27 21:26:00,8 mins 33 secs,1,Fa21 - 002
2445,80427,9,2021-10-27 22:58:00,57 secs,1,Fa21 - 002
2446,52262,9,2021-12-07 22:40:00,16 mins,0,Fa21 - 002
2447,52262,9,2021-12-15 13:40:00,10 mins 48 secs,0,Fa21 - 002
2448,52262,9,2021-12-18 12:14:00,17 mins 51 secs,1,Fa21 - 002
2449,80726,10,-,-,0,Fa21 - 002
2450,88774,10,-,-,0,Fa21 - 002
2451,18744,10,-,-,0,Fa21 - 002
2452,16240,10,-,-,0,Fa21 - 002
2453,16973,10,-,-,0,Fa21 - 002
2454,68864,10,-,-,0,Fa21 - 002
2455,36276,10,-,-,0,Fa21 - 002
2456,80427,10,-,-,0,Fa21 - 002
2457,74894,10,-,-,0,Fa21 - 002
2458,93221,10,-,-,0,Fa21 - 002
2459,87728,10,2021-10-19 23:19:00,5 mins 47 secs,1,Fa21 - 002
2460,31208,10,2021-10-20 09:20:00,10 mins 2 secs,0,Fa21 - 002
2461,93871,10,2021-10-20 10:42:00,10 mins 32 secs,1,Fa21 - 002
2462,90795,10,2021-10-20 16:54:00,5 mins 35 secs,1,Fa21 - 002
2463,72329,10,2021-10-21 13:11:00,7 mins 57 secs,1,Fa21 - 002
2464,95538,10,2021-10-25 16:59:00,5 mins 16 secs,1,Fa21 - 002
2465,69983,10,2021-10-25 17:23:00,4 mins 56 secs,1,Fa21 - 002
2466,20020,10,2021-10-26 15:04:00,3 mins 20 secs,1,Fa21 - 002
2467,60320,10,2021-10-26 15:50:00,10 mins 1 sec,1,Fa21 - 002
2468,27689,10,2021-10-26 15:50:00,8 mins 42 secs,1,Fa21 - 002
2469,96812,10,2021-10-27 09:46:00,6 mins,1,Fa21 - 002
2470,14313,10,2021-10-27 10:37:00,5 mins 20 secs,0,Fa21 - 002
2471,31846,10,2021-10-27 10:41:00,13 mins 24 secs,1,Fa21 - 002
2472,59566,10,2021-10-27 14:42:00,16 mins 41 secs,1,Fa21 - 002
2473,82536,10,2021-10-27 15:37:00,19 mins,1,Fa21 - 002
2474,93335,10,2021-10-27 16:11:00,9 mins 31 secs,1,Fa21 - 002
2475,84281,10,2021-10-27 16:15:00,13 mins 53 secs,1,Fa21 - 002
2476,30574,10,2021-10-27 18:10:00,11 mins 25 secs,1,Fa21 - 002
2477,48825,10,2021-10-27 18:27:00,15 mins 24 secs,1,Fa21 - 002
2478,80450,10,2021-10-27 20:09:00,6 mins 10 secs,1,Fa21 - 002
2479,52262,10,2021-10-27 21:01:00,15 mins 44 secs,1,Fa21 - 002
2480,75538,10,2021-10-27 21:10:00,22 mins 2 secs,1,Fa21 - 002
2481,93570,10,2021-10-27 21:17:00,4 mins 35 secs,1,Fa21 - 002
2482,12461,10,2021-10-27 21:17:00,9 mins 48 secs,1,Fa21 - 002
2483,22902,10,2021-10-27 22:25:00,7 mins 6 secs,1,Fa21 - 002
2484,31208,10,2021-10-28 19:35:00,15 mins 32 secs,1,Fa21 - 002
2485,14313,10,2021-12-17 15:29:00,15 mins 38 secs,1,Fa21 - 002
2486,48825,10,-,-,0,Fa21 - 002
2487,74894,10,-,-,0,Fa21 - 002
2488,93221,10,-,-,0,Fa21 - 002
2489,36276,10,-,-,0,Fa21 - 002
2490,18744,10,-,-,0,Fa21 - 002
2491,16240,10,-,-,0,Fa21 - 002
2492,16973,10,-,-,0,Fa21 - 002
2493,68864,10,-,-,0,Fa21 - 002
2494,69983,10,2021-10-25 17:30:00,16 mins 55 secs,1,Fa21 - 002
2495,27689,10,2021-10-26 16:00:00,1 hour,1,Fa21 - 002
2496,60320,10,2021-10-26 16:00:00,4 mins 33 secs,1,Fa21 - 002
2497,93871,10,2021-10-27 11:07:00,11 mins 52 secs,1,Fa21 - 002
2498,87728,10,2021-10-27 15:05:00,5 mins 17 secs,1,Fa21 - 002
2499,95538,10,2021-10-27 15:05:00,1 hour,1,Fa21 - 002
2500,72329,10,2021-10-27 15:10:00,9 mins 44 secs,1,Fa21 - 002
2501,80450,10,2021-10-27 20:16:00,33 mins 57 secs,1,Fa21 - 002
2502,93570,10,2021-10-27 21:22:00,3 mins 31 secs,1,Fa21 - 002
2503,96812,10,2021-10-28 13:27:00,6 mins 44 secs,1,Fa21 - 002
2504,80427,10,2021-10-28 15:22:00,8 mins 22 secs,1,Fa21 - 002
2505,31208,10,2021-10-28 19:21:00,11 mins 34 secs,1,Fa21 - 002
2506,90795,10,2021-10-28 21:09:00,4 mins 48 secs,0,Fa21 - 002
2507,80726,10,2021-10-28 23:08:00,26 mins 21 secs,1,Fa21 - 002
2508,31846,10,2021-10-29 11:43:00,10 mins 3 secs,1,Fa21 - 002
2509,12461,10,2021-10-29 11:52:00,14 mins 36 secs,0,Fa21 - 002
2510,59566,10,2021-10-29 14:16:00,24 mins 8 secs,1,Fa21 - 002
2511,52262,10,2021-10-29 16:25:00,8 mins 49 secs,1,Fa21 - 002
2512,82536,10,2021-10-29 18:31:00,4 mins 50 secs,1,Fa21 - 002
2513,84281,10,2021-10-29 18:36:00,7 mins 14 secs,1,Fa21 - 002
2514,93335,10,2021-10-29 18:40:00,4 mins 58 secs,1,Fa21 - 002
2515,75538,10,2021-10-29 18:44:00,22 mins 15 secs,1,Fa21 - 002
2516,20020,10,2021-10-29 19:35:00,12 mins 26 secs,1,Fa21 - 002
2517,30574,10,2021-10-29 20:50:00,3 mins 58 secs,1,Fa21 - 002
2518,22902,10,2021-10-29 22:02:00,4 mins 25 secs,1,Fa21 - 002
2519,88774,10,2021-10-29 22:38:00,4 mins 22 secs,1,Fa21 - 002
2520,14313,10,2021-11-22 15:51:00,15 mins 41 secs,1,Fa21 - 002
2521,90795,10,2021-12-16 10:18:00,16 mins 34 secs,1,Fa21 - 002
2522,12461,10,2021-12-18 14:48:00,10 mins 6 secs,1,Fa21 - 002
2523,74894,11,-,-,0,Fa21 - 002
2524,93221,11,-,-,0,Fa21 - 002
2525,36276,11,-,-,0,Fa21 - 002
2526,18744,11,-,-,0,Fa21 - 002
2527,16240,11,-,-,0,Fa21 - 002
2528,16973,11,-,-,0,Fa21 - 002
2529,68864,11,-,-,0,Fa21 - 002
2530,48825,11,-,-,0,Fa21 - 002
2531,69983,11,2021-10-25 17:30:00,16 mins 55 secs,1,Fa21 - 002
2532,27689,11,2021-10-26 16:00:00,1 hour,1,Fa21 - 002
2533,60320,11,2021-10-26 16:00:00,4 mins 33 secs,1,Fa21 - 002
2534,93871,11,2021-10-27 11:07:00,11 mins 52 secs,1,Fa21 - 002
2535,87728,11,2021-10-27 15:05:00,5 mins 17 secs,1,Fa21 - 002
2536,95538,11,2021-10-27 15:05:00,1 hour,1,Fa21 - 002
2537,72329,11,2021-10-27 15:10:00,9 mins 44 secs,1,Fa21 - 002
2538,80450,11,2021-10-27 20:16:00,33 mins 57 secs,1,Fa21 - 002
2539,93570,11,2021-10-27 21:22:00,3 mins 31 secs,1,Fa21 - 002
2540,96812,11,2021-10-28 13:27:00,6 mins 44 secs,1,Fa21 - 002
2541,80427,11,2021-10-28 15:22:00,8 mins 22 secs,1,Fa21 - 002
2542,31208,11,2021-10-28 19:21:00,11 mins 34 secs,1,Fa21 - 002
2543,90795,11,2021-10-28 21:09:00,4 mins 48 secs,0,Fa21 - 002
2544,80726,11,2021-10-28 23:08:00,26 mins 21 secs,1,Fa21 - 002
2545,31846,11,2021-10-29 11:43:00,10 mins 3 secs,1,Fa21 - 002
2546,12461,11,2021-10-29 11:52:00,14 mins 36 secs,0,Fa21 - 002
2547,59566,11,2021-10-29 14:16:00,24 mins 8 secs,1,Fa21 - 002
2548,52262,11,2021-10-29 16:25:00,8 mins 49 secs,1,Fa21 - 002
2549,82536,11,2021-10-29 18:31:00,4 mins 50 secs,1,Fa21 - 002
2550,84281,11,2021-10-29 18:36:00,7 mins 14 secs,1,Fa21 - 002
2551,93335,11,2021-10-29 18:40:00,4 mins 58 secs,1,Fa21 - 002
2552,75538,11,2021-10-29 18:44:00,22 mins 15 secs,1,Fa21 - 002
2553,20020,11,2021-10-29 19:35:00,12 mins 26 secs,1,Fa21 - 002
2554,30574,11,2021-10-29 20:50:00,3 mins 58 secs,1,Fa21 - 002
2555,22902,11,2021-10-29 22:02:00,4 mins 25 secs,1,Fa21 - 002
2556,88774,11,2021-10-29 22:38:00,4 mins 22 secs,1,Fa21 - 002
2557,14313,11,2021-11-22 15:51:00,15 mins 41 secs,1,Fa21 - 002
2558,90795,11,2021-12-16 10:18:00,16 mins 34 secs,1,Fa21 - 002
2559,12461,11,2021-12-18 14:48:00,10 mins 6 secs,1,Fa21 - 002
2560,74894,12,-,-,0,Fa21 - 002
2561,16973,12,-,-,0,Fa21 - 002
2562,68864,12,-,-,0,Fa21 - 002
2563,80726,12,-,-,0,Fa21 - 002
2564,16240,12,-,-,0,Fa21 - 002
2565,18744,12,-,-,0,Fa21 - 002
2566,48825,12,-,-,0,Fa21 - 002
2567,93221,12,-,-,0,Fa21 - 002
2568,36276,12,-,-,0,Fa21 - 002
2569,93570,12,2021-10-31 17:08:00,17 mins 20 secs,0,Fa21 - 002
2570,93871,12,2021-10-31 17:37:00,10 mins 23 secs,1,Fa21 - 002
2571,20020,12,2021-10-31 20:25:00,11 mins 27 secs,0,Fa21 - 002
2572,95538,12,2021-11-01 15:44:00,10 mins 23 secs,1,Fa21 - 002
2573,87728,12,2021-11-01 23:29:00,7 mins 25 secs,1,Fa21 - 002
2574,90795,12,2021-11-02 13:22:00,10 mins 17 secs,0,Fa21 - 002
2575,31208,12,2021-11-03 20:22:00,27 mins 29 secs,0,Fa21 - 002
2576,12461,12,2021-11-04 12:47:00,12 mins 42 secs,1,Fa21 - 002
2577,72329,12,2021-11-04 14:44:00,5 mins 49 secs,1,Fa21 - 002
2578,60320,12,2021-11-04 17:16:00,34 mins 13 secs,1,Fa21 - 002
2579,27689,12,2021-11-04 17:16:00,33 mins 33 secs,0,Fa21 - 002
2580,96812,12,2021-11-04 18:23:00,14 mins 47 secs,0,Fa21 - 002
2581,80450,12,2021-11-04 21:06:00,14 mins 19 secs,1,Fa21 - 002
2582,82536,12,2021-11-05 12:31:00,4 mins 31 secs,0,Fa21 - 002
2583,69983,12,2021-11-05 14:06:00,4 mins 38 secs,1,Fa21 - 002
2584,80427,12,2021-11-05 16:15:00,10 mins 20 secs,0,Fa21 - 002
2585,84281,12,2021-11-05 16:18:00,16 mins 36 secs,1,Fa21 - 002
2586,31846,12,2021-11-05 17:19:00,21 mins 24 secs,1,Fa21 - 002
2587,88774,12,2021-11-05 18:33:00,59 mins 14 secs,1,Fa21 - 002
2588,75538,12,2021-11-05 19:27:00,20 mins 43 secs,0,Fa21 - 002
2589,59566,12,2021-11-05 21:02:00,31 mins 46 secs,1,Fa21 - 002
2590,93335,12,2021-11-05 21:03:00,8 mins 49 secs,0,Fa21 - 002
2591,52262,12,2021-11-05 21:34:00,13 mins 5 secs,0,Fa21 - 002
2592,30574,12,2021-11-05 21:55:00,25 mins 12 secs,1,Fa21 - 002
2593,22902,12,2021-11-05 21:57:00,7 mins 56 secs,1,Fa21 - 002
2594,82536,12,2021-11-12 11:04:00,15 mins 3 secs,1,Fa21 - 002
2595,31208,12,2021-11-13 15:27:00,25 mins 39 secs,1,Fa21 - 002
2596,93570,12,2021-11-15 09:46:00,13 mins 41 secs,1,Fa21 - 002
2597,27689,12,2021-11-15 18:38:00,12 mins 9 secs,1,Fa21 - 002
2598,20020,12,2021-11-16 12:35:00,6 mins 22 secs,1,Fa21 - 002
2599,96812,12,2021-11-19 08:50:00,12 mins 17 secs,0,Fa21 - 002
2600,14313,12,2021-11-22 17:37:00,29 mins 50 secs,1,Fa21 - 002
2601,52262,12,2021-12-07 23:12:00,38 mins 28 secs,1,Fa21 - 002
2602,93335,12,2021-12-11 18:09:00,56 mins 59 secs,0,Fa21 - 002
2603,96812,12,2021-12-13 13:22:00,7 mins 4 secs,0,Fa21 - 002
2604,80427,12,2021-12-16 23:55:00,31 mins 3 secs,0,Fa21 - 002
2605,90795,12,2021-12-17 08:05:00,26 mins 32 secs,1,Fa21 - 002
2606,75538,12,2021-12-19 11:11:00,52 mins 38 secs,0,Fa21 - 002
2607,75538,12,2021-12-20 16:43:00,36 mins 32 secs,1,Fa21 - 002
2608,74894,13,-,-,0,Fa21 - 002
2609,68864,13,-,-,0,Fa21 - 002
2610,16973,13,-,-,0,Fa21 - 002
2611,16240,13,-,-,0,Fa21 - 002
2612,18744,13,-,-,0,Fa21 - 002
2613,80726,13,-,-,0,Fa21 - 002
2614,48825,13,-,-,0,Fa21 - 002
2615,93221,13,-,-,0,Fa21 - 002
2616,36276,13,-,-,0,Fa21 - 002
2617,90795,13,2021-11-03 15:44:00,13 mins 12 secs,0,Fa21 - 002
2618,93871,13,2021-11-03 18:06:00,53 mins 42 secs,1,Fa21 - 002
2619,72329,13,2021-11-04 14:50:00,5 mins 50 secs,0,Fa21 - 002
2620,20020,13,2021-11-04 18:58:00,14 mins 29 secs,1,Fa21 - 002
2621,95538,13,2021-11-05 10:11:00,18 mins 11 secs,1,Fa21 - 002
2622,87728,13,2021-11-05 14:04:00,12 mins 30 secs,1,Fa21 - 002
2623,31208,13,2021-11-06 16:26:00,23 mins 2 secs,1,Fa21 - 002
2624,14313,13,2021-11-07 22:44:00,14 mins 27 secs,0,Fa21 - 002
2625,96812,13,2021-11-08 14:17:00,10 mins 58 secs,0,Fa21 - 002
2626,31846,13,2021-11-08 18:50:00,18 mins 15 secs,0,Fa21 - 002
2627,93570,13,2021-11-08 20:47:00,22 mins 12 secs,1,Fa21 - 002
2628,80450,13,2021-11-08 22:04:00,18 mins 21 secs,1,Fa21 - 002
2629,82536,13,2021-11-09 10:37:00,6 mins 35 secs,1,Fa21 - 002
2630,84281,13,2021-11-09 12:07:00,12 mins 47 secs,1,Fa21 - 002
2631,69983,13,2021-11-09 12:27:00,42 mins 30 secs,0,Fa21 - 002
2632,27689,13,2021-11-09 16:43:00,13 mins 28 secs,0,Fa21 - 002
2633,60320,13,2021-11-09 16:44:00,11 mins 7 secs,0,Fa21 - 002
2634,93335,13,2021-11-09 17:32:00,14 mins 20 secs,1,Fa21 - 002
2635,75538,13,2021-11-09 17:45:00,25 mins 28 secs,0,Fa21 - 002
2636,30574,13,2021-11-09 18:52:00,28 mins 23 secs,0,Fa21 - 002
2637,59566,13,2021-11-09 20:02:00,46 mins 14 secs,1,Fa21 - 002
2638,80427,13,2021-11-09 20:44:00,26 mins 23 secs,0,Fa21 - 002
2639,88774,13,2021-11-09 21:33:00,21 mins 42 secs,1,Fa21 - 002
2640,12461,13,2021-11-09 21:41:00,14 mins 17 secs,1,Fa21 - 002
2641,22902,13,2021-11-09 21:55:00,3 mins 6 secs,0,Fa21 - 002
2642,72329,13,2021-11-10 15:54:00,9 mins 9 secs,0,Fa21 - 002
2643,52262,13,2021-11-11 18:31:00,43 mins 7 secs,0,Fa21 - 002
2644,31846,13,2021-11-15 11:27:00,20 mins 36 secs,1,Fa21 - 002
2645,72329,13,2021-11-18 17:48:00,6 mins 10 secs,0,Fa21 - 002
2646,72329,13,2021-12-05 16:51:00,15 mins 11 secs,1,Fa21 - 002
2647,27689,13,2021-12-07 17:31:00,34 mins 58 secs,1,Fa21 - 002
2648,80427,13,2021-12-12 16:16:00,12 mins 22 secs,1,Fa21 - 002
2649,96812,13,2021-12-13 12:48:00,16 mins 52 secs,0,Fa21 - 002
2650,52262,13,2021-12-15 13:55:00,18 mins 43 secs,1,Fa21 - 002
2651,90795,13,2021-12-16 11:28:00,45 mins 45 secs,1,Fa21 - 002
2652,14313,13,2021-12-17 15:46:00,23 mins 56 secs,0,Fa21 - 002
2653,60320,13,2021-12-18 03:03:00,16 mins 16 secs,0,Fa21 - 002
2654,75538,13,2021-12-19 12:05:00,51 mins 13 secs,1,Fa21 - 002
